,hpso01 (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso04a (PSS) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],hpso05a (PST) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (Ingest) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (RCAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (FastImg) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (ICAL) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepA) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepB) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepC) [Nf_max=8192] [Na=64] [Bmax=32500.0],max_low (DPrepD) [Nf_max=8192] [Na=64] [Bmax=32500.0]
-> Flag [Mvis/s],,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,17.01781199519744,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,17.01781199519744,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,17.01781199519744,,10.710779009493773,12.078839070905481,,,10.710779009493773,12.078839070905481,,,10.839208496499737,17.01781199519744,10.839208496499737,9.070937794125193,9.070937794125193,9.070937794125193,17.01781199519744,17.01781199519744
-> Degrid [Mvis/s],,9.812408014421456,2243.436355976558,26.11072423816099,6.703064421865109,423.3020200866293,1769.6627278627361,,,9.812408014421456,2243.436355976558,26.110724238187874,6.703064421865109,423.3020200866293,1769.6627278627361,,,9.812408014421456,2243.436355976558,26.110724238187874,6.703064421865109,423.3020200866293,1769.6627278627361,,,13.383354027110192,684.4185826072613,,,13.383354027110192,684.4185826072613,,,9.17441313553279,1315.756217382905,30.208854556881583,95.38138484966078,96.82007694611161,258.7408302750315,4377.733747989078,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9267.531720350347,,,
-> Visibility Weighting [Mvis/s],,0.12494990435644761,6.2166368276378545,0.22730263841822357,0.1511479261353907,0.8392851615676412,2.325064280991141,,,0.12494990435644761,6.2166368276378545,0.22730263841822357,0.1511479261353907,0.8392851615676412,2.325064280991141,,,0.12494990435644761,6.2166368276378545,0.22730263841822357,0.1511479261353907,0.8392851615676412,2.325064280991141,,,0.1931577375449874,4.107183515237346,,,0.1931577375449874,4.107183515237346,,,0.21493547926446435,7.4885631757511515,0.4419675085745531,1.178898249220801,1.178898249220801,1.178898249220801,3.448031666941461,
-> Subtract Image Component [Mvis/s],,,,24.531625681659275,13.460425614079162,84.12766008799477,84.12766008799477,,,,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,,,,,,,,,,,35.37703308638175,84.25028836682134,84.25028836682134,84.25028836682132,84.25028836682134,
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> FFT [Mvis/s],,0.003301960742862356,0.0055032679047705944,0.004952941114293534,0.003668845269847062,0.009172113174617656,0.009172113174617656,,,0.003301960742862356,0.0055032679047705944,0.004952941114293534,0.003668845269847062,0.009172113174617656,0.009172113174617656,,,0.003301960742862356,0.0055032679047705944,0.004952941114293534,0.003668845269847062,0.009172113174617656,0.009172113174617656,,,0.0059743593441807285,0.0055318142075747485,,,0.0059743593441807285,0.0055318142075747485,,,0.003717412211386823,0.005507277350202699,0.005947859538218918,0.009178795583671169,0.009178795583671167,0.009178795583671169,0.009178795583671169,
-> Grid [Mvis/s],,9.812408014421456,2243.436355976558,26.11072423816099,6.703064421865109,423.3020200866293,1769.6627278627361,,,9.812408014421456,2243.436355976558,26.110724238187874,6.703064421865109,423.3020200866293,1769.6627278627361,,,9.812408014421456,2243.436355976558,26.110724238187874,6.703064421865109,423.3020200866293,1769.6627278627361,,,13.383354027110192,684.4185826072613,,,13.383354027110192,684.4185826072613,,,9.17441313553279,1315.756217382905,30.208854556881583,95.38138484966078,96.82007694611161,258.7408302750315,4377.733747989078,
-> Gridding Kernel Update [Mvis/s],,0.017589212645942827,0.1587889532120944,0.022466948496234734,0.018738339245275546,0.06172013698627526,0.0860004566660492,,,0.017589212645942827,0.1587889532120944,0.022466948496249157,0.018738339245275546,0.06172013698627526,0.0860004566660492,,,0.017589212645942827,0.1587889532120944,0.022466948496249157,0.018738339245275546,0.06172013698627526,0.0860004566660492,,,0.022606459104127296,0.1531752724438878,,,0.022606459104127296,0.1531752724438878,,,0.018227514224157085,0.15786902072479309,0.02437634000953344,0.03959710648655008,0.040194372339151366,0.0537074829903523,0.3088540892431184,
-> Correct [Mvis/s],,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,17.01781199519744,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,17.01781199519744,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,17.01781199519744,,10.710779009493773,12.078839070905481,,,10.710779009493773,12.078839070905481,,,10.839208496499737,17.01781199519744,10.839208496499737,9.070937794125193,9.070937794125193,9.070937794125193,17.01781199519744,17.01781199519744
-> IFFT [Mvis/s],,0.01650980371431178,0.0055032679047705944,0.024764705571467673,0.003668845269847062,0.0036688452698470622,0.0012229484232823538,,,0.01650980371431178,0.0055032679047705944,0.02476470557146767,0.003668845269847062,0.0036688452698470622,0.0012229484232823538,,,0.01650980371431178,0.0055032679047705944,0.02476470557146767,0.003668845269847062,0.0036688452698470622,0.0012229484232823538,,,0.029871796720903645,0.0055318142075747485,,,0.029871796720903645,0.0055318142075747485,,,0.01858706105693412,0.005507277350202699,0.02973929769109459,0.009178795583671169,0.04589397791835584,0.0036715182334684667,2.8011461131808987e-05,
-> Identify Component [Mvis/s],,,,24.531625681659275,13.460425614079162,84.12766008799477,84.12766008799477,,,,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,,,,,,,,,,,35.37703308638175,84.25028836682134,84.25028836682134,84.25028836682132,84.25028836682134,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Phase Rotation Predict [Mvis/s],,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.83526216104406,17.01781199519744,10.83526216104406,6.45756210281506,6.45756210281506,17.01781199519744,,,10.710779009493773,12.078839070905481,,,10.710779009493773,12.078839070905481,,,10.839208496499737,17.01781199519744,10.839208496499737,9.070937794125193,9.070937794125193,9.070937794125193,17.01781199519744,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Solve [Mvis/s],,10.83526216104406,,10.83526216104406,,,,,,10.83526216104406,,10.83526216104406,,,,,,10.83526216104406,,10.83526216104406,,,,,,10.710779009493775,,,,10.710779009493775,,,,10.839208496499737,,10.839208496499737,,,,,
-> Degridding Kernel Update [Mvis/s],,0.017589212645942827,0.1587889532120944,0.022466948496234734,0.018738339245275546,0.06172013698627526,0.0860004566660492,,,0.017589212645942827,0.1587889532120944,0.022466948496249157,0.018738339245275546,0.06172013698627526,0.0860004566660492,,,0.017589212645942827,0.1587889532120944,0.022466948496249157,0.018738339245275546,0.06172013698627526,0.0860004566660492,,,0.022606459104127296,0.1531752724438878,,,0.022606459104127296,0.1531752724438878,,,0.018227514224157085,0.15786902072479309,0.02437634000953344,0.03959710648655008,0.040194372339151366,0.0537074829903523,0.3088540892431184,
-> Phase Rotation [Mvis/s],,10.83526216104406,17.01781199519744,10.83526216104406,1.2915124205630122,6.45756210281506,17.01781199519744,,,10.83526216104406,17.01781199519744,10.83526216104406,1.2915124205630122,6.45756210281506,17.01781199519744,,,10.83526216104406,17.01781199519744,10.83526216104406,1.2915124205630122,6.45756210281506,17.01781199519744,,,10.710779009493773,12.078839070905481,,,10.710779009493773,12.078839070905481,,,10.839208496499737,17.01781199519744,10.839208496499737,1.8141875588250387,9.070937794125193,9.070937794125193,17.01781199519744,
-> Reprojection [Mvis/s],,10.90294474740412,,24.531625681659275,13.460425614079162,84.12766008799477,84.12766008799477,,,10.90294474740412,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,10.90294474740412,,24.53162568165927,13.460425614079162,84.12766008799477,84.12766008799477,,,35.69296957339958,,,,35.69296957339958,,,,13.819153549367876,,35.37703308638176,84.25028836682134,10.531286045852667,84.25028836682132,84.25028836682134,
-> Source Find [Mvis/s],,,,9e-06,,,,,,,,9e-06,,,,,,,,9e-06,,,,,,,,,,,,,,,,9e-06,,,,,
-> Reprojection Predict [Mvis/s],,54.5147237370206,,122.65812840829636,13.460425614079162,33.651064035197905,11.217021345065968,,,54.5147237370206,,122.65812840829635,13.460425614079162,33.651064035197905,11.217021345065968,,,54.5147237370206,,122.65812840829635,13.460425614079162,33.651064035197905,11.217021345065968,,,178.46484786699793,,,,178.46484786699793,,,,69.09576774683937,,176.88516543190875,84.25028836682134,10.531286045852667,33.70011534672853,0.25711147572882487,
