,hpso01 (Ingest) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso04a (PSS) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=8192] [Na=512] [Bmax=32500.0],hpso05a (PST) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (Ingest) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (RCAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (FastImg) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (ICAL) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (DPrepA) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (DPrepB) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (DPrepC) [Nf_max=8192] [Na=512] [Bmax=32500.0],max_low (DPrepD) [Nf_max=8192] [Na=512] [Bmax=32500.0]
-> Subtract Image Component [Mvis/s],,,,613.2906420414819,84.12766008799477,84.12766008799477,84.12766008799477,,,,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,,,,,,,,,,,614.1846021941276,84.25028836682134,84.25028836682134,84.25028836682132,84.25028836682134,
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> FFT [Mvis/s],,0.024764705571467673,0.0055032679047705944,0.024764705571467673,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.024764705571467673,0.0055032679047705944,0.01650980371431178,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.024764705571467673,0.0055032679047705944,0.01650980371431178,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.02489316393408637,0.0055318142075747485,,,0.02489316393408637,0.0055318142075747485,,,0.024782748075912155,0.005507277350202699,0.024782748075912155,0.009178795583671169,0.009178795583671167,0.009178795583671169,0.009178795583671169,
-> Grid [Mvis/s],,113680.68801133656,141814.1818208828,113680.68801132172,5689.6379186013955,12158.66920015892,51935.857077857334,,,113680.68801133656,141814.1818208828,82837.51656479873,5689.6379186013955,12158.66920015892,51935.857077857334,,,113680.68801133656,141814.1818208828,82837.51656479873,5689.6379186013955,12158.66920015892,51935.857077857334,,,61111.481104423794,44411.16165566768,,,61111.481104423794,44411.16165566768,,,83669.21422960094,83671.71495879503,83669.21422940261,3936.847741871447,3951.9614129476927,8300.756033708842,48056.9745567302,
-> Gridding Kernel Update [Mvis/s],,3.9753118222623387,10.188895375936951,3.9753118222618196,1.6591710649834264,1.7728115931292672,2.5239314563813537,,,3.9753118222623387,10.188895375936951,2.9253265073748564,1.6591710649834264,1.7728115931292672,2.5239314563813537,,,3.9753118222623387,10.188895375936951,2.9253265073748564,1.6591710649834264,1.7728115931292672,2.5239314563813537,,,4.4689091758284585,9.939373259536573,,,4.4689091758284585,9.939373259536573,,,4.642792250073089,10.13980447348134,4.642792250062085,1.6343627166026868,1.6406370818150615,1.7230087459084062,4.032725551720726,
-> Correct [Mvis/s],,703.0881224499701,1104.2669116883674,703.0881224499701,419.02402978266616,419.02402978266616,1104.2669116883674,1104.2669116883674,,703.0881224499701,1104.2669116883674,703.0881224499701,419.02402978266616,419.02402978266616,1104.2669116883674,1104.2669116883674,,703.0881224499701,1104.2669116883674,703.0881224499701,419.02402978266616,419.02402978266616,1104.2669116883674,1104.2669116883674,,695.010549060485,783.7824463787557,,,695.010549060485,783.7824463787557,,,703.3441957728719,1104.2669116883674,703.3441957728719,588.6030746410125,588.6030746410125,588.6030746410125,1104.2669116883674,1104.2669116883674
-> IFFT [Mvis/s],,0.12382352785733837,0.0055032679047705944,0.12382352785733837,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.12382352785733837,0.0055032679047705944,0.0825490185715589,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.12382352785733837,0.0055032679047705944,0.0825490185715589,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.12446581967043184,0.0055318142075747485,,,0.12446581967043184,0.0055318142075747485,,,0.12391374037956078,0.005507277350202699,0.12391374037956078,0.009178795583671169,0.04589397791835584,0.0036715182334684667,2.8011461131808987e-05,
-> Identify Component [Mvis/s],,,,613.2906420414819,84.12766008799477,84.12766008799477,84.12766008799477,,,,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,,,,,,,,,,,614.1846021941276,84.25028836682134,84.25028836682134,84.25028836682132,84.25028836682134,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Phase Rotation Predict [Mvis/s],,703.0881224499701,1104.2669116883674,703.0881224499701,419.02402978266616,419.02402978266616,1104.2669116883674,,,703.0881224499701,1104.2669116883674,703.0881224499701,419.02402978266616,419.02402978266616,1104.2669116883674,,,703.0881224499701,1104.2669116883674,703.0881224499701,419.02402978266616,419.02402978266616,1104.2669116883674,,,695.010549060485,783.7824463787557,,,695.010549060485,783.7824463787557,,,703.3441957728719,1104.2669116883674,703.3441957728719,588.6030746410125,588.6030746410125,588.6030746410125,1104.2669116883674,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Solve [Mvis/s],,703.08812244997,,703.08812244997,,,,,,703.08812244997,,703.08812244997,,,,,,703.08812244997,,703.08812244997,,,,,,695.0105490604849,,,,695.0105490604849,,,,703.3441957728718,,703.3441957728718,,,,,
-> Degridding Kernel Update [Mvis/s],,3.9753118222623387,10.188895375936951,3.9753118222618196,1.6591710649834264,1.7728115931292672,2.5239314563813537,,,3.9753118222623387,10.188895375936951,2.9253265073748564,1.6591710649834264,1.7728115931292672,2.5239314563813537,,,3.9753118222623387,10.188895375936951,2.9253265073748564,1.6591710649834264,1.7728115931292672,2.5239314563813537,,,4.4689091758284585,9.939373259536573,,,4.4689091758284585,9.939373259536573,,,4.642792250073089,10.13980447348134,4.642792250062085,1.6343627166026868,1.6406370818150615,1.7230087459084062,4.032725551720726,
-> Phase Rotation [Mvis/s],,703.0881224499701,1104.2669116883674,703.0881224499701,83.80480595653324,419.02402978266616,1104.2669116883674,,,703.0881224499701,1104.2669116883674,703.0881224499701,83.80480595653324,419.02402978266616,1104.2669116883674,,,703.0881224499701,1104.2669116883674,703.0881224499701,83.80480595653324,419.02402978266616,1104.2669116883674,,,695.010549060485,783.7824463787557,,,695.010549060485,783.7824463787557,,,703.3441957728719,1104.2669116883674,703.3441957728719,117.72061492820251,588.6030746410125,588.6030746410125,1104.2669116883674,
-> Reprojection [Mvis/s],,613.2906420414819,,613.2906420414819,84.12766008799477,84.12766008799477,84.12766008799477,,,613.2906420414819,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,613.2906420414819,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,619.6696106492983,,,,619.6696106492983,,,,614.1846021941278,,614.1846021941277,84.25028836682134,10.531286045852667,84.25028836682132,84.25028836682134,
-> Source Find [Mvis/s],,,,9e-06,,,,,,,,9e-06,,,,,,,,9e-06,,,,,,,,,,,,,,,,9e-06,,,,,
-> Reprojection Predict [Mvis/s],,3066.4532102074095,,3066.4532102074095,84.12766008799477,33.651064035197905,11.217021345065968,,,3066.4532102074095,,1362.8680934255149,84.12766008799477,33.651064035197905,11.217021345065968,,,3066.4532102074095,,1362.8680934255149,84.12766008799477,33.651064035197905,11.217021345065968,,,3098.348053246492,,,,3098.348053246492,,,,3070.9230109706386,,3070.923010970638,84.25028836682134,10.531286045852667,33.70011534672853,0.25711147572882487,
