,hpso01 (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso04a (PSS) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso05a (PST) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (ICAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepA) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepB) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepC) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepD) [Nf_max=8192] [Na=256] [Bmax=32500.0]
Total Compute Requirement [PetaFLOP/s],0.02342308419710111,0.05220655374767031,0.04235744998608259,0.47697113772340305,0.2052626050529564,0.22801093734126474,0.5967995293212567,0.03004120315888214,0.02342308419710111,0.05220655374767031,0.04235744998608259,0.34593112889979566,0.2052626050529564,0.22801093734126474,0.5967995293212567,0.03004120315888214,0.02342308419710111,0.05220655374767031,0.04235744998608259,0.34593112889979566,0.2052626050529564,0.22801093734126474,0.5967995293212567,0.03004120315888214,0.011741840989427516,0.020509132721464422,0.015016870609911727,0.00050088,0.011741840989427516,0.020509132721464422,0.015016870609911727,2.755e-07,0.01171580243781997,0.028163152689688366,0.021409391400951917,0.25706468967742424,0.14236565049746225,0.13102640032118154,0.154665762037689,0.9083163071000964,0.01502060157944107
-> DFT [PetaFLOP/s],,0.025194170946275348,0.03956984687274667,0.22674753851647816,0.16516648439701326,0.16516648439701326,0.4352683156002134,,,0.025194170946275348,0.03956984687274667,0.22674753851647816,0.16516648439701326,0.16516648439701326,0.4352683156002134,,,0.025194170946275348,0.03956984687274667,0.22674753851647816,0.16516648439701326,0.16516648439701326,0.4352683156002134,,,0.012452361249880545,0.014042869100068887,,,0.012452361249880545,0.014042869100068887,,,0.012601673486265738,0.019784923436373336,0.11341506137639164,0.11600468425898187,0.11600468425898187,0.11600468425898187,0.2176341578001067,
-> Subtract Visibility [PetaFLOP/s],,2.806848864575223e-06,2.2042118393779544e-06,2.5261639781177005e-05,9.200488481725077e-06,1.8400976963450155e-05,4.8492660466314997e-05,,,2.806848864575223e-06,2.2042118393779544e-06,2.5261639781177005e-05,9.200488481725077e-06,1.8400976963450155e-05,4.8492660466314997e-05,,,2.806848864575223e-06,2.2042118393779544e-06,2.5261639781177005e-05,9.200488481725077e-06,1.8400976963450155e-05,4.8492660466314997e-05,,,1.3873009002772889e-06,7.82248625544355e-07,,,1.3873009002772889e-06,7.82248625544355e-07,,,1.4039355766894896e-06,1.1021059196889772e-06,1.2635420190205408e-05,6.4619633047672806e-06,6.4619633047672806e-06,1.2923926609534561e-05,2.4246330233157498e-05,
-> Flag [PetaFLOP/s],0.0003934515662653974,0.00039155541660824365,0.0003074875515932246,0.0035239987494741928,0.0012834681432006485,0.002566936286401297,0.006764726135050941,0.006764726135050941,0.0003934515662653974,0.00039155541660824365,0.0003074875515932246,0.0035239987494741928,0.0012834681432006485,0.002566936286401297,0.006764726135050941,0.006764726135050941,0.0003934515662653974,0.00039155541660824365,0.0003074875515932246,0.0035239987494741928,0.0012834681432006485,0.002566936286401297,0.006764726135050941,0.006764726135050941,0.00019723534674112854,0.0001935284755886818,0.00010912368326343753,,0.00019723534674112854,0.0001935284755886818,0.00010912368326343753,,0.0001967974330772486,0.0001958490129481838,0.0001537437757966123,0.0017626411165336546,0.0009014438810150356,0.0009014438810150356,0.0018028877620300712,0.0033823630675254707,0.0033823630675254707
-> Degrid [PetaFLOP/s],,0.0021743670201336837,0.0002905784351737181,0.0195693031820158,0.009027594700198028,0.0041151341940364435,0.011303562490153494,,,0.0021743670201336837,0.0002905784351737181,0.011746302199313483,0.009027594700198028,0.0041151341940364435,0.011303562490153494,,,0.0021743670201336837,0.0002905784351737181,0.011746302199313483,0.009027594700198028,0.0041151341940364435,0.011303562490153494,,,0.0009443294558667704,8.864850206262091e-05,,,0.0009443294558667704,8.864850206262091e-05,,,0.0013787893529783792,0.00017042176182494433,0.01240910417673325,0.00613905817016832,0.0012370959234815665,0.0027335686685491366,0.019175406526764305,
-> Image Spectral Fitting [PetaFLOP/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0594514934111882e-07,,,
-> Visibility Weighting [PetaFLOP/s],,6.577578376949498e-06,6.441619874733321e-06,5.9198205392545485e-05,9.566252203468123e-06,1.9132504406936245e-05,5.30026082188609e-05,,,6.577578376949498e-06,6.441619874733321e-06,4.9451742705397025e-05,9.566252203468123e-06,1.9132504406936245e-05,5.30026082188609e-05,,,6.577578376949498e-06,6.441619874733321e-06,4.9451742705397025e-05,9.566252203468123e-06,1.9132504406936245e-05,5.30026082188609e-05,,,3.3384056838134913e-06,2.1279122212277296e-06,,,3.3384056838134913e-06,2.1279122212277296e-06,,,4.565848177412749e-06,3.879788921532025e-06,4.1092633596714746e-05,6.718597260321213e-06,6.718597260321213e-06,1.3437194520642426e-05,3.930099332376705e-05,
-> Subtract Image Component [PetaFLOP/s],,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,,,,,,,,,0.00019582977166666667,1.1967374935185184e-05,1.1967374935185184e-05,0.0017096249907407406,0.22408396678637038,
-> Demix [PetaFLOP/s],0.023012634621499068,,,,,,,,0.023012634621499068,,,,,,,,0.023012634621499068,,,,,,,,0.011536084623702415,,,,0.011536084623702415,,,,0.011510502904632593,,,,,,,,
-> FFT [PetaFLOP/s],,0.0021121347070160307,0.0003010686444615339,0.019009212362118052,0.003346429940428789,0.01060890883599951,0.03257344253867295,,,0.0021121347070160307,0.0003010686444615339,0.006139522513454453,0.003346429940428789,0.01060890883599951,0.03257344253867295,,,0.0021121347070160307,0.0003010686444615339,0.006139522513454453,0.003346429940428789,0.01060890883599951,0.03257344253867295,,,0.0005097191516052371,0.00015219137592306065,,,0.0005097191516052371,0.00015219137592306065,,,0.0010946574258723742,0.00015076650526121978,0.009851916832933334,0.001814836732370036,0.0003477382030722565,0.00573056803584774,0.1859504160348717,
-> Grid [PetaFLOP/s],,0.0021743670201336837,0.0002905784351737181,0.0195693031820158,0.009027594700198028,0.0041151341940364435,0.011303562490153494,,,0.0021743670201336837,0.0002905784351737181,0.011746302199313483,0.009027594700198028,0.0041151341940364435,0.011303562490153494,,,0.0021743670201336837,0.0002905784351737181,0.011746302199313483,0.009027594700198028,0.0041151341940364435,0.011303562490153494,,,0.0009443294558667704,8.864850206262091e-05,,,0.0009443294558667704,8.864850206262091e-05,,,0.0013787893529783792,0.00017042176182494433,0.01240910417673325,0.00613905817016832,0.0012370959234815665,0.0027335686685491366,0.019175406526764305,
-> Gridding Kernel Update [PetaFLOP/s],,0.004043671553603698,0.0005118350750163596,0.03639304398469942,0.00473769506179937,0.011379451023380564,0.02770699114294661,,,0.004043671553603698,0.0005118350750163596,0.01755538476900478,0.00473769506179937,0.011379451023380564,0.02770699114294661,,,0.004043671553603698,0.0005118350750163596,0.01755538476900478,0.00473769506179937,0.011379451023380564,0.02770699114294661,,,0.0010839080662877758,0.00014320903734797128,,,0.0010839080662877758,0.00014320903734797128,,,0.002641265636264532,0.00034555652470287095,0.023771390726171526,0.003178522482331254,0.0032124982695473795,0.007391496314239388,0.07501806895394549,
-> Correct [PetaFLOP/s],,0.001347287454996107,0.0002645054207253545,0.012125587094964961,0.004416234471228038,0.008832468942456076,0.023276477023831198,0.023276477023831198,,0.001347287454996107,0.0002645054207253545,0.012125587094964961,0.004416234471228038,0.008832468942456076,0.023276477023831198,0.023276477023831198,,0.001347287454996107,0.0002645054207253545,0.012125587094964961,0.004416234471228038,0.008832468942456076,0.023276477023831198,0.023276477023831198,,0.0006659044321330988,9.38698350653226e-05,,,0.0006659044321330988,9.38698350653226e-05,,,0.0006738890768109551,0.00013225271036267726,0.006065001691298596,0.003101742386288295,0.003101742386288295,0.00620348477257659,0.011638238511915599,0.011638238511915599
-> IFFT [PetaFLOP/s],,0.010560673535080157,0.0003010686444615339,0.09504606181059026,0.003346429940428789,0.0042435635343998045,0.004343125671823061,,,0.010560673535080157,0.0003010686444615339,0.030697612567272263,0.003346429940428789,0.0042435635343998045,0.004343125671823061,,,0.010560673535080157,0.0003010686444615339,0.030697612567272263,0.003346429940428789,0.0042435635343998045,0.004343125671823061,,,0.002548595758026186,0.00015219137592306065,,,0.002548595758026186,0.00015219137592306065,,,0.005473287129361872,0.00015076650526121978,0.049259584164666664,0.001814836732370036,0.0017386910153612824,0.002292227214339096,0.0005674756348720449,
-> Identify Component [PetaFLOP/s],,,,8.423369032102074e-05,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,8.406333180934256e-05,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,8.406333180934256e-05,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,,,,,,,,,4.913658009230662e-05,6.0137211352048395e-06,6.0137211352048395e-06,0.00042955150965748854,0.056302175473826335,
-> Average [PetaFLOP/s],1.1322347230658918e-05,,,,,,,,1.1322347230658918e-05,,,,,,,,1.1322347230658918e-05,,,,,,,,5.6758373162914685e-06,,,,5.6758373162914685e-06,,,,5.663235484237369e-06,,,,,,,,
-> Phase Rotation Predict [PetaFLOP/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Receive [PetaFLOP/s],5.675662105984675e-06,,,,,,,,5.675662105984675e-06,,,,,,,,5.675662105984675e-06,,,,,,,,2.845181667682744e-06,,,,2.845181667682744e-06,,,,2.8388646258893464e-06,,,,,,,,
-> Solve [PetaFLOP/s],,5.714361025150446e-05,,0.007206504613312571,,,,,,5.714361025150446e-05,,0.007206504613312571,,,,,,5.714361025150446e-05,,0.007206504613312571,,,,,,2.8249334485545778e-05,,,,2.8249334485545778e-05,,,,2.8582028013789796e-05,,0.003608587368165094,,,,,
-> Degridding Kernel Update [PetaFLOP/s],,0.004043671553603698,0.0005118350750163596,0.03639304398469942,0.00473769506179937,0.011379451023380564,0.02770699114294661,,,0.004043671553603698,0.0005118350750163596,0.01755538476900478,0.00473769506179937,0.011379451023380564,0.02770699114294661,,,0.004043671553603698,0.0005118350750163596,0.01755538476900478,0.00473769506179937,0.011379451023380564,0.02770699114294661,,,0.0010839080662877758,0.00014320903734797128,,,0.0010839080662877758,0.00014320903734797128,,,0.002641265636264532,0.00034555652470287095,0.023771390726171526,0.003178522482331254,0.0032124982695473795,0.007391496314239388,0.07501806895394549,
-> Phase Rotation [PetaFLOP/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Reprojection [PetaFLOP/s],,1.6354417121106183e-05,,0.00014718975408995567,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,1.6354417121106183e-05,,6.541766848442473e-05,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,1.6354417121106183e-05,,6.541766848442473e-05,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,8.262261475323979e-06,,,,8.262261475323979e-06,,,,8.189128029255037e-06,,7.370215226329532e-05,3.0891772401167826e-05,7.722943100291955e-07,0.0001544588620058391,0.020245231960829342,
-> Source Find [PetaFLOP/s],,,,3e-12,,,,,,,,3e-12,,,,,,,,3e-12,,,,,,,,,,,,,,,,2.5e-12,,,,,
-> Reprojection Predict [PetaFLOP/s],,8.177208560553091e-05,,0.0007359487704497782,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,8.177208560553091e-05,,0.00032708834242212365,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,8.177208560553091e-05,,0.00032708834242212365,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,4.1311307376619896e-05,,,,4.1311307376619896e-05,,,,4.0945640146275176e-05,,0.0003685107613164766,3.0891772401167826e-05,7.722943100291955e-07,6.178354480233565e-05,6.178354480233565e-05,
-> DFT [Tera/s],,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,,,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,,,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,,,0.008323805401663734,0.00469349175326613,,,0.008323805401663734,0.00469349175326613,,,0.008423613460136939,0.0066126355181338635,0.07581252114123244,0.038771779828603685,0.038771779828603685,0.07754355965720737,0.14547798139894497,
-> Subtract Visibility [Tera/s],,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,,,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,,,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,,,0.008323805401663734,0.00469349175326613,,,0.008323805401663734,0.00469349175326613,,,0.008423613460136939,0.0066126355181338635,0.07581252114123244,0.038771779828603685,0.038771779828603685,0.07754355965720737,0.14547798139894497,
-> Flag [Tera/s],0.016983520845988375,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,0.29095596279788993,0.016983520845988375,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,0.29095596279788993,0.016983520845988375,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,0.29095596279788993,0.008513755974437202,0.008323805401663734,0.00469349175326613,,0.008513755974437202,0.008323805401663734,0.00469349175326613,,0.008494853226356054,0.008423613460136939,0.0066126355181338635,0.07581252114123244,0.038771779828603685,0.038771779828603685,0.07754355965720737,0.14547798139894497,0.14547798139894497
-> Degrid [Tera/s],,0.004933183782712124,0.00483121490604999,0.04439865404440911,0.03587344576300546,0.014349378305202182,0.039751956164145674,,,0.004933183782712124,0.00483121490604999,0.037088807029047766,0.03587344576300546,0.014349378305202182,0.039751956164145674,,,0.004933183782712124,0.00483121490604999,0.037088807029047766,0.03587344576300546,0.014349378305202182,0.039751956164145674,,,0.0025038042628601183,0.0015959341659207973,,,0.0025038042628601183,0.0015959341659207973,,,0.003424386133059562,0.0029098416911490193,0.030819475197536056,0.02519473972620455,0.005038947945240909,0.010077895890481818,0.029475744992825285,
-> Image Spectral Fitting [Tera/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4324191556853137e-06,,,
-> Visibility Weighting [Tera/s],,0.0006347181539309376,0.0011623773371719679,0.005712463385378439,0.0020133985674504924,0.004026797134900985,0.0057569814439111895,,,0.0006347181539309376,0.0011623773371719679,0.005145399902751874,0.0020133985674504924,0.004026797134900985,0.0057569814439111895,,,0.0006347181539309376,0.0011623773371719679,0.005145399902751874,0.0020133985674504924,0.004026797134900985,0.0057569814439111895,,,0.0003941934932683287,0.0005811886685859839,,,0.0003941934932683287,0.0005811886685859839,,,0.00039331828139699347,0.0005811886685859839,0.003539864532572941,0.0010069168783947585,0.0010069168783947585,0.002013833756789517,0.0028784907219555947,
-> Subtract Image Component [Tera/s],,,,0.00012265812840829638,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,5.45147237370206e-05,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,5.45147237370206e-05,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,,,,,,,,,7.165487025598156e-05,1.2013467044898598e-05,1.2013467044898598e-05,0.0008581047889213283,0.11247351089349636,
-> Demix [Tera/s],0.016983520845988375,,,,,,,,0.016983520845988375,,,,,,,,0.016983520845988375,,,,,,,,0.008513755974437202,,,,0.008513755974437202,,,,0.008494853226356054,,,,,,,,
-> FFT [Tera/s],,0.002616706739376989,0.038766025768548,0.023550360654392904,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.002616706739376989,0.038766025768548,0.010466826957507955,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.002616706739376989,0.038766025768548,0.010466826957507955,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0013219618360518365,0.019584619793360535,,,0.0013219618360518365,0.019584619793360535,,,0.0013102604846808056,0.019411266439715625,0.011792344362127253,0.0049426835841868515,0.0009885367168373702,0.024713417920934257,3.239237113732695,
-> Grid [Tera/s],,1.2905811276789585,15.99301401517175,11.615230149110626,2.2598788232952334,0.9039515293180933,1.6596143330503454,,,1.2905811276789585,15.99301401517175,4.156491939599285,2.2598788232952334,0.9039515293180933,1.6596143330503454,,,1.2905811276789585,15.99301401517175,4.156491939599285,2.2598788232952334,0.9039515293180933,1.6596143330503454,,,0.5005748391212811,5.340238909281612,,,0.5005748391212811,5.340238909281612,,,0.7641479627475842,9.637562254968374,6.877331664728258,1.5889604935191353,0.3177920987038271,0.6355841974076542,1.6199714612408056,
-> Gridding Kernel Update [Tera/s],,20.57263641003571,0.30477120843279626,185.15372771677343,5.4054762701847805,32.27853424777974,59.19226211327579,,,20.57263641003571,0.30477120843279626,47.093858381344944,5.4054762701847805,32.27853424777974,59.19226211327579,,,20.57263641003571,0.30477120843279626,47.093858381344944,5.4054762701847805,32.27853424777974,59.19226211327579,,,3.531660941480906,0.009950022712864012,,,3.531660941480906,0.009950022712864012,,,10.443522142785225,0.1731071475293207,93.99169928302587,2.551879813296906,2.821591646399774,15.193021244201985,917.199399373453,
-> Correct [Tera/s],,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,0.29095596279788993,,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,0.29095596279788993,,0.016841093187451337,0.013225271036267727,0.15156983868706203,0.055202930890350464,0.11040586178070093,0.29095596279788993,0.29095596279788993,,0.008323805401663734,0.00469349175326613,,,0.008323805401663734,0.00469349175326613,,,0.008423613460136939,0.0066126355181338635,0.07581252114123244,0.038771779828603685,0.038771779828603685,0.07754355965720737,0.14547798139894497,0.14547798139894497
-> IFFT [Tera/s],,0.013084590324322664,0.038780114134384217,0.11776131291890397,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.013084590324322664,0.038780114134384217,0.05234047455216608,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.013084590324322664,0.038780114134384217,0.05234047455216608,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.006610340234423109,0.019591700515546234,,,0.006610340234423109,0.019591700515546234,,,0.006551831122029647,0.019418315754723886,0.05896648009826682,0.004943760562868669,0.004943760562868669,0.009887521125737339,0.009887521125737339,
-> Identify Component [Tera/s],,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,4.666666666666667e-10,5.703703703703703e-11,5.703703703703703e-11,4.074074074074074e-09,5.33997037037037e-07,
-> Average [Tera/s],0.016841093187451337,,,,,,,,0.016841093187451337,,,,,,,,0.016841093187451337,,,,,,,,0.008442357685484576,,,,0.008442357685484576,,,,0.008423613460136939,,,,,,,,
-> Phase Rotation Predict [Tera/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Receive [Tera/s],0.016983520845988375,,,,,,,,0.016983520845988375,,,,,,,,0.016983520845988375,,,,,,,,0.008513755974437202,,,,0.008513755974437202,,,,0.008494853226356054,,,,,,,,
-> Solve [Tera/s],,1.31072e-07,,2.730666666666667e-06,,,,,,1.31072e-07,,2.730666666666667e-06,,,,,,1.31072e-07,,2.730666666666667e-06,,,,,,6.5536e-08,,,,6.5536e-08,,,,6.5536e-08,,1.8896213333333336e-06,,,,,
-> Degridding Kernel Update [Tera/s],,20.57263641003571,0.30477120843279626,185.15372771677343,5.4054762701847805,32.27853424777974,59.19226211327579,,,20.57263641003571,0.30477120843279626,47.093858381344944,5.4054762701847805,32.27853424777974,59.19226211327579,,,20.57263641003571,0.30477120843279626,47.093858381344944,5.4054762701847805,32.27853424777974,59.19226211327579,,,3.531660941480906,0.009950022712864012,,,3.531660941480906,0.009950022712864012,,,10.443522142785225,0.1731071475293207,93.99169928302587,2.551879813296906,2.821591646399774,15.193021244201985,917.199399373453,
-> Phase Rotation [Tera/s],,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Reprojection [Tera/s],,0.002616706739376989,,0.023550360654392904,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.002616706739376989,,0.010466826957507955,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.002616706739376989,,0.010466826957507955,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0013219618360518365,,,,0.0013219618360518365,,,,0.0013102604846808056,,0.011792344362127253,0.0049426835841868515,0.00012356708960467128,0.024713417920934257,3.239237113732695,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> Reprojection Predict [Tera/s],,0.013083533696884947,,0.11775180327196452,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.013083533696884947,,0.05233413478753978,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.013083533696884947,,0.05233413478753978,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.006609809180259182,,,,0.006609809180259182,,,,0.006551302423404029,,0.05896172181063626,0.0049426835841868515,0.00012356708960467128,0.009885367168373703,0.009885367168373703,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-> DFT [Mvis/s],,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,173.41261253466112,195.56215638608876,,,173.41261253466112,195.56215638608876,,,175.4919470861862,275.52647992224433,175.4919470861862,146.86280238107457,146.86280238107457,146.86280238107457,275.52647992224433,
-> Subtract Visibility [Mvis/s],,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,173.41261253466112,195.56215638608876,,,173.41261253466112,195.56215638608876,,,175.4919470861862,275.52647992224433,175.4919470861862,146.86280238107457,146.86280238107457,146.86280238107457,275.52647992224433,
-> Flag [Mvis/s],,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,275.52647992224433,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,275.52647992224433,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,275.52647992224433,,173.41261253466112,195.56215638608876,,,173.41261253466112,195.56215638608876,,,175.4919470861862,275.52647992224433,175.4919470861862,146.86280238107457,146.86280238107457,146.86280238107457,275.52647992224433,275.52647992224433
-> Degrid [Mvis/s],,39063.57783978466,36322.30439671476,39063.577841406826,1542.5154985734223,3515.697416539658,14952.67085574245,,,39063.57783978466,36322.30439671476,25035.582565624838,1542.5154985734223,3515.697416539658,14952.67085574245,,,39063.57783978466,36322.30439671476,25035.582565624838,1542.5154985734223,3515.697416539658,14952.67085574245,,,19854.270653459167,11081.062757827614,,,19854.270653459167,11081.062757827614,,,27870.567195542888,21302.72022811804,27870.567195380812,1049.3564083990498,1057.29128078463,2336.2604821695686,20225.42414960395,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9267.531720350347,,,
-> Visibility Weighting [Mvis/s],,51.387331069917956,100.65031054270813,51.387331069917956,13.588426425380856,13.588426425380856,37.6438978827137,,,51.387331069917956,100.65031054270813,42.92685998732381,13.588426425380856,13.588426425380856,37.6438978827137,,,51.387331069917956,100.65031054270813,42.92685998732381,13.588426425380856,13.588426425380856,37.6438978827137,,,52.1625888095858,66.49725691336656,,,52.1625888095858,66.49725691336656,,,71.34137777207421,121.24340379787579,71.34137777207421,19.086924035003445,19.086924035003445,19.086924035003445,55.825274607623655,
